open_idx,close_idx,side,entry_price,close_price,qty,pnl_usd,pnl_pct,close_reason,confluence_score,duration_candles
0,1,LONG,0.619,0.6120142857142857,8.077544426494345,-0.05842741749365316,-0.05842741749365316,SL,3,1
0,1,SHORT,86970.6,87420.82857142857,0.0001724720767707708,-0.08365185673582247,-0.027883952245274155,SL,5,1
0,1,SHORT,127.48,128.93214285714285,0.11766551615939755,-0.17686713882289526,-0.058955712940965084,SL,5,1
0,1,LONG,0.08406,0.0838,59.48132286462051,-0.017465143944801115,-0.017465143944801115,SOFT_EXIT,3,1
0,1,LONG,0.02259,0.021745714285714285,221.33687472332892,-0.18887156137355338,-0.18887156137355338,SL,3,1
0,9,SHORT,0.13709,0.13435892857142856,72.9447808009337,0.1952174067088358,0.0976087033544179,TP,4,9
0,12,SHORT,2824.81,2774.4025,0.0035400611014546114,0.17444562997157262,0.08722281498578631,TP,4,12
0,3,SHORT,361.08,340.9007142857143,0.027694693696687717,0.5548591368750886,0.2774295684375443,TP,4,3
0,2,SHORT,3.517,3.579285714285714,1.4216661927779357,-0.0905494942930257,-0.0905494942930257,SL,3,2
0,5,SHORT,0.0040335,0.004083478571428571,1239.6181975951408,-0.06395434663266535,-0.06395434663266535,SL,3,5
0,3,SHORT,3.564,3.629785714285714,1.4029180695847363,-0.09429196729196705,-0.09429196729196705,SL,3,3
0,6,LONG,0.08574,0.08399,116.63167716351762,-0.20810543503615603,-0.10405271751807801,SL,4,6
0,2,LONG,1.681,1.7105714285714286,5.94883997620464,0.1719156964391944,0.0859578482195972,TP,4,2
0,2,SHORT,2797.19,2821.3214285714284,0.0017875081778499136,-0.0451351259146293,-0.0451351259146293,SL,3,2
0,24,SHORT,2.0192,2.0432,4.952456418383518,-0.12285895404120453,-0.061429477020602266,TIMEOUT,4,24
0,4,LONG,840.83,850.1932142857144,0.01189301047774223,0.10735680560534615,0.053678402802673074,TP,4,4
0,4,LONG,0.5162,0.5248357142857143,19.372336303758235,0.16329396136602678,0.08164698068301339,TP,4,4
0,1,SHORT,0.018,0.018440714285714286,277.77777777777777,-0.12442063492063538,-0.12442063492063538,SL,3,1
0,1,LONG,0.14168,0.14343607142857143,105.87238848108413,0.17991947648624643,0.05997315882874881,TP,5,1
0,1,LONG,0.6076,0.61675,24.687294272547728,0.2198887425938115,0.0732962475312705,TP,5,1
0,1,SHORT,0.0732,0.0728,204.91803278688525,0.0759672131147536,0.025322404371584534,SOFT_EXIT,5,1
0,2,LONG,90809.2,91835.02857142857,0.00011012100095585029,0.10896526909482453,0.05448263454741226,TP,4,2
0,1,SHORT,2.1461,2.170707142857143,6.989422673687153,-0.1779897222203745,-0.059329907406791504,SL,5,1
0,8,SHORT,94.38,97.85071428571428,0.052977325704598434,-0.18586916114188812,-0.18586916114188812,SL,3,8
0,13,LONG,13.671,13.89632142857143,1.097213078779899,0.24122561835794382,0.08040853945264793,TP,5,13
0,2,SHORT,1.3336,1.3592071428571428,7.498500299940012,-0.19601516839489308,-0.09800758419744654,SL,4,2
0,12,LONG,139.44,142.48392857142858,0.0717154331612163,0.21429665601180295,0.10714832800590147,TP,4,12
0,4,LONG,0.0046659,0.004792703571428571,2143.2092415182497,0.26776658614323307,0.13388329307161653,TP,4,4
0,1,SHORT,0.08373,0.08513214285714285,59.715753015645525,-0.08573001654979409,-0.08573001654979409,SL,3,1
0,4,LONG,1.7394,1.6949857142857143,5.749108888122341,-0.25934256475960527,-0.12967128237980263,SL,4,4
0,1,LONG,14.144,14.016571428571428,0.7070135746606335,-0.09409372979961264,-0.04704686489980632,SL,4,1
0,3,LONG,0.6319,0.6243857142857143,15.82528881152081,-0.12291574164085609,-0.06145787082042804,SL,4,3
0,3,LONG,92957.6,92271.45000000001,5.3787963544669825e-05,-0.03890661118617489,-0.03890661118617489,SL,3,3
0,1,SHORT,0.01899,0.018462857142857142,263.2964718272775,0.13679485443466508,0.13679485443466508,TP,3,1
0,2,LONG,3086.99,3136.450357142857,0.001619700744090522,0.07811097726726843,0.07811097726726843,TP,3,2
0,1,SHORT,0.5342,0.5339,18.719580681392735,0.0016158742044172026,0.0008079371022086013,SOFT_EXIT,4,1
0,5,LONG,0.2887,0.29807500000000003,34.638032559750606,0.32073155524766267,0.16036577762383133,TP,4,5
0,10,SHORT,95.46,96.32,0.052377959354703546,-0.047045045045045024,-0.047045045045045024,SOFT_EXIT,3,10
0,1,SHORT,0.4473,0.45294285714285715,11.1781801922647,-0.06507687394206542,-0.06507687394206542,SL,3,1
0,15,LONG,0.236,0.24253571428571427,42.37288135593221,0.27293704600484253,0.13646852300242127,TP,4,15
0,8,LONG,144.62,142.69642857142858,0.06914672935970129,-0.13700867297548203,-0.06850433648774101,SL,4,8
0,6,LONG,0.6389,0.6318714285714286,15.651901706057286,-0.11401050913400194,-0.05700525456700097,SL,4,6
0,5,SHORT,95.15,92.05892857142857,0.10509721492380451,0.320862998273404,0.160431499136702,TP,4,5
0,7,LONG,3189.01,3152.087142857143,0.0015678847040304044,-0.05989078294338538,-0.05989078294338538,SL,3,7
0,1,SHORT,0.01875,0.018987857142857143,533.3333333333334,-0.1308571428571434,-0.0654285714285717,SL,4,1
0,1,SHORT,2.1187,2.1356,4.719875395289565,-0.08376589418039429,-0.041882947090197145,SL,4,1
